"midsPop=11" "midsPop=12" "midsPop=14" "midsPop=16" "midsPop=17" "midsPop=19" "midsPop=21" "midsPop=23" "midsPop=25" "midsPop=28" "midsPop=30" "midsPop=33" "midsPop=36" "midsPop=39" "midsPop=42" "midsPop=46" "midsPop=49" "midsPop=53" "midsPop=57" "midsPop=61" "midsPop=65" "midsPop=69" "midsPop=74" "midsPop=78" "midsPop=84" "midsPop=90" "midsPop=96" "midsPop=104" "midsPop=112" "midsPop=120" "midsPop=128" "midsPop=137" "midsPop=146" "midsPop=156" "midsPop=165" "midsPop=176" "midsPop=187" "midsPop=200" "midsPop=214" "midsPop=228" "midsPop=242" "midsPop=255" "midsPop=270" "midsPop=286" "midsPop=302" "midsPop=320" "midsPop=336" "midsPop=354" "midsPop=371" "midsPop=386" "midsPop=400" "midsPop=414" "midsPop=431" "midsPop=448" "midsPop=464" "midsPop=480" "midsPop=496" "midsPop=513" "midsPop=529" "midsPop=546" "midsPop=563" "midsPop=580" "midsPop=597" "midsPop=613" "midsPop=629" "midsPop=645" "midsPop=662" "midsPop=679" "midsPop=696" "midsPop=716" "midsPop=734" "midsPop=751" "midsPop=769" "midsPop=788" "midsPop=808" "midsPop=828" "midsPop=846" "midsPop=865" "midsPop=884" "midsPop=906" "midsPop=930" "midsPop=953" "midsPop=976" "midsPop=1004" "midsPop=1034" "midsPop=1064" "midsPop=1097" "midsPop=1137" "midsPop=1180" "midsPop=1227" "midsPop=1285" "midsPop=1348" "midsPop=1422" "midsPop=1512" "midsPop=1622" "midsPop=1771" "midsPop=1957" "midsPop=2227" "midsPop=2696" "midsPop=5787"
"month=28" 0.0227272727272727 0.0266666666666667 0.0367647058823529 0.0571428571428571 0.0247933884297521 0.0099009900990099 0.0515463917525773 0.0102040816326531 0.0594059405940594 0.0155038759689922 0.0181818181818182 0.0285714285714286 0.0357142857142857 0.0147058823529412 0.0303030303030303 0.0405405405405405 0.0277777777777778 0.111111111111111 0.09 0.0666666666666667 0.132743362831858 0.0224719101123595 0.09375 0.101694915254237 0.150537634408602 0.0804597701149425 0.0860215053763441 0.112244897959184 0.135802469135802 0.0919540229885057 0.193548387096774 0.108433734939759 0.0659340659340659 0.125 0.164705882352941 0.160493827160494 0.235294117647059 0.138461538461538 0.227848101265823 0.144927536231884 0.218181818181818 0.117647058823529 0.368421052631579 0.276923076923077 0.15625 0.316666666666667 0.261538461538462 0.307692307692308 0.303571428571429 0.254545454545455 0.319148936170213 0.341463414634146 0.230769230769231 0.205882352941176 0.363636363636364 0.297297297297297 0.302325581395349 0.290322580645161 0.431818181818182 0.461538461538462 0.428571428571429 0.433333333333333 0.387096774193548 0.333333333333333 0.324324324324324 0.620689655172414 0.4 0.416666666666667 0.321428571428571 0.391304347826087 0.5 0.391304347826087 0.5 0.739130434782609 0.4 0.5 0.545454545454545 0.266666666666667 0.388888888888889 0.5625 0.470588235294118 0.266666666666667 0.230769230769231 0.315789473684211 0.545454545454545 0.294117647058824 0.769230769230769 0.363636363636364 0.4 0.470588235294118 0.4 0.208333333333333 0.476190476190476 0.25 0.416666666666667 0.363636363636364 0.352941176470588 0.5 0.363636363636364 0.421052631578947
"month=29" 0.0172413793103448 0.0533333333333333 0.0223880597014925 0.0303030303030303 0 0.0285714285714286 0.03125 0.00970873786407767 0.03125 0.0227272727272727 0.0357142857142857 0.0277777777777778 0.0583941605839416 0.0136986301369863 0.0373134328358209 0.0416666666666667 0.027027027027027 0.0485436893203883 0.0204081632653061 0.0760869565217391 0.0686274509803922 0.0769230769230769 0.0326086956521739 0.0648148148148148 0.0617283950617284 0.0804597701149425 0.0888888888888889 0.0652173913043478 0.225 0.0952380952380952 0.0487804878048781 0.0975609756097561 0.142857142857143 0.144578313253012 0.141025641025641 0.189189189189189 0.135135135135135 0.158730158730159 0.138461538461538 0.149253731343284 0.111111111111111 0.203125 0.0930232558139535 0.142857142857143 0.258620689655172 0.192307692307692 0.240740740740741 0.325 0.266666666666667 0.227272727272727 0.289473684210526 0.21875 0.236842105263158 0.315789473684211 0.333333333333333 0.290322580645161 0.242424242424242 0.384615384615385 0.466666666666667 0.333333333333333 0.371428571428571 0.178571428571429 0.380952380952381 0.388888888888889 0.4 0.333333333333333 0.466666666666667 0.5 0.409090909090909 0.277777777777778 0.0714285714285714 0.294117647058824 0.333333333333333 0.571428571428571 0.263157894736842 0.1875 0.0909090909090909 0.142857142857143 0.307692307692308 0.333333333333333 0.230769230769231 0.416666666666667 0.3 0.235294117647059 0.272727272727273 0.333333333333333 0.333333333333333 0.388888888888889 0 0.25 0.333333333333333 0.272727272727273 0.333333333333333 0.263157894736842 0.285714285714286 0.388888888888889 0.285714285714286 0.416666666666667 0.235294117647059 0.0714285714285714
"month=30" 0.00578034682080925 0 0.00735294117647059 0.0303030303030303 0.016 0.00980392156862745 0.0206185567010309 0.019047619047619 0.0206185567010309 0.00746268656716418 0.00884955752212389 0.0394736842105263 0.0296296296296296 0 0.0298507462686567 0.027027027027027 0.0350877192982456 0.0285714285714286 0.0288461538461538 0.032967032967033 0.037037037037037 0.0459770114942529 0.0306122448979592 0.00900900900900901 0.0357142857142857 0.0217391304347826 0.0114942528735632 0.0520833333333333 0.028169014084507 0.0465116279069767 0.0449438202247191 0.0632911392405063 0.0229885057471264 0.0493827160493827 0.025974025974026 0.0540540540540541 0.0813953488372093 0.0434782608695652 0.028169014084507 0.0447761194029851 0.0163934426229508 0.0689655172413793 0.105263157894737 0.0833333333333333 0.0980392156862745 0.105263157894737 0.0555555555555556 0.0526315789473684 0.0444444444444444 0.06 0.0571428571428571 0.0344827586206897 0.0833333333333333 0.108108108108108 0.0344827586206897 0.0294117647058824 0.075 0.19047619047619 0.107142857142857 0.0833333333333333 0.0294117647058824 0.133333333333333 0.0454545454545455 0.0588235294117647 0.0384615384615385 0.105263157894737 0.0666666666666667 0.0714285714285714 0.166666666666667 0 0.1 0.117647058823529 0.214285714285714 0 0.0476190476190476 0.157894736842105 0.153846153846154 0.0666666666666667 0.181818181818182 0 0.214285714285714 0 0 0 0.363636363636364 0 0 0.235294117647059 0.0909090909090909 0.0666666666666667 0.166666666666667 0.117647058823529 0 0.0555555555555556 0.111111111111111 0.307692307692308 0 0.166666666666667 0.166666666666667 0.133333333333333
"month=31" 0 0.0128205128205128 0 0 0 0.00961538461538462 0 0 0 0 0 0 0 0.0133333333333333 0 0.0128205128205128 0.00854700854700855 0 0 0 0 0.0106382978723404 0.019047619047619 0 0 0 0.0104166666666667 0 0.010989010989011 0 0.00980392156862745 0.0108695652173913 0 0 0.0103092783505155 0 0.0196078431372549 0.0111111111111111 0 0 0.0106382978723404 0 0.0136986301369863 0.0229885057471264 0 0 0 0 0 0 0.0289855072463768 0 0 0 0.0142857142857143 0.0147058823529412 0.0136986301369863 0.0178571428571429 0 0 0.046875 0 0.037037037037037 0.02 0.032258064516129 0 0 0 0 0 0 0 0 0 0.0212765957446809 0 0 0 0 0 0 0 0 0 0.0294117647058824 0.0555555555555556 0 0.0434782608695652 0 0 0 0.0512820512820513 0.0285714285714286 0 0.03125 0 0.0689655172413793 0 0 0
"month=32" 0.0167597765363128 0 0 0 0 0.00952380952380952 0 0 0 0.0142857142857143 0.00840336134453781 0 0 0 0.00689655172413793 0.0125 0.00826446280991736 0.00819672131147541 0 0.0192307692307692 0.0163934426229508 0.0101010101010101 0.018348623853211 0.00793650793650794 0.03 0.00909090909090909 0 0.0169491525423729 0.0380952380952381 0 0 0 0.00826446280991736 0.0277777777777778 0.0188679245283019 0.00917431192660551 0.0347826086956522 0.0396039603960396 0.0353982300884956 0.0555555555555556 0 0.036697247706422 0.03 0.0462962962962963 0.0384615384615385 0.0380952380952381 0.036697247706422 0.0285714285714286 0.0267857142857143 0.019047619047619 0.0495049504950495 0.0285714285714286 0.0275229357798165 0.03 0.055045871559633 0.08 0.0181818181818182 0.0625 0.0490196078431373 0.0792079207920792 0.0515463917525773 0.0618556701030928 0.0344827586206897 0.0930232558139535 0.0606060606060606 0.0543478260869565 0.0510204081632653 0.0786516853932584 0.010989010989011 0.0625 0.107142857142857 0.0632911392405063 0.0652173913043478 0.123456790123457 0.0659340659340659 0.0813953488372093 0.0930232558139535 0.120481927710843 0.144927536231884 0.0985915492957746 0.114942528735632 0.0632911392405063 0.108433734939759 0.0777777777777778 0.0617283950617284 0.0704225352112676 0.0289855072463768 0.107142857142857 0.0657894736842105 0.0985915492957746 0.0135135135135135 0.0714285714285714 0.10958904109589 0.0909090909090909 0.19672131147541 0.138461538461538 0.0491803278688525 0.137931034482759 0.12 0.327272727272727
"month=33" 0 0 0 0 0 0 0 0.00934579439252336 0 0 0 0 0.00680272108843537 0.012987012987013 0 0.0125 0 0 0.00900900900900901 0 0 0 0 0 0 0 0 0 0.00961538461538462 0 0 0.00943396226415094 0.00833333333333333 0 0.00917431192660551 0.0275229357798165 0.0175438596491228 0.02 0.018348623853211 0.0188679245283019 0 0.0181818181818182 0.0198019801980198 0.0277777777777778 0.00980392156862745 0.0188679245283019 0.00925925925925926 0.0388349514563107 0.0357142857142857 0.0380952380952381 0.0194174757281553 0.0288461538461538 0.0458715596330275 0.0285714285714286 0.055045871559633 0.0510204081632653 0.0176991150442478 0.0421052631578947 0.0294117647058824 0.0198019801980198 0.01 0.05 0.0319148936170213 0.0833333333333333 0.0388349514563107 0.0537634408602151 0.07 0.0860215053763441 0.0515463917525773 0.05 0.0568181818181818 0.0602409638554217 0.0808080808080808 0.111111111111111 0.0510204081632653 0.116279069767442 0.0344827586206897 0.116279069767442 0.114285714285714 0.051948051948052 0.111111111111111 0.104651162790698 0.13953488372093 0.1 0.104651162790698 0.135802469135802 0.0823529411764706 0.0444444444444444 0.185185185185185 0.0921052631578947 0.182926829268293 0.0987654320987654 0.1125 0.0563380281690141 0.0491803278688525 0.142857142857143 0.108108108108108 0.174603174603175 0.175438596491228 0.162790697674419
"month=34" 0 0 0 0.0140845070422535 0 0 0 0 0 0.00714285714285714 0 0 0 0 0 0 0.0163934426229508 0.0163934426229508 0.0181818181818182 0 0.00819672131147541 0 0 0.0078125 0 0.00900900900900901 0 0 0.0186915887850467 0 0.00840336134453781 0.00952380952380952 0.0166666666666667 0 0.00909090909090909 0.00934579439252336 0.0172413793103448 0 0 0.00917431192660551 0.00909090909090909 0.0178571428571429 0.019047619047619 0.00892857142857143 0.0377358490566038 0.0178571428571429 0.00900900900900901 0.0576923076923077 0.0265486725663717 0.00952380952380952 0.0471698113207547 0.0280373831775701 0.0272727272727273 0.00943396226415094 0.0186915887850467 0.0388349514563107 0.0260869565217391 0.0408163265306122 0.0277777777777778 0.0458715596330275 0.037037037037037 0 0.0673076923076923 0.0319148936170213 0.0636363636363636 0.05 0.0654205607476635 0.0707070707070707 0.0294117647058824 0.0377358490566038 0.05 0.0594059405940594 0.0388349514563107 0.0989010989010989 0.0841121495327103 0.0444444444444444 0.0485436893203883 0.0526315789473684 0.0786516853932584 0.0784313725490196 0.0416666666666667 0.0333333333333333 0.0326086956521739 0.0947368421052632 0.0396039603960396 0.0930232558139535 0.138297872340426 0.0824742268041237 0.021978021978022 0.126315789473684 0.119047619047619 0.0674157303370786 0.153846153846154 0.0681818181818182 0.0487804878048781 0.13953488372093 0.0886075949367089 0.150684931506849 0.115942028985507 0.131147540983607
"month=35" 0 0 0 0 0 0 0 0 0 0.00719424460431655 0.00840336134453781 0 0 0 0 0 0.0166666666666667 0.00833333333333333 0 0.0192307692307692 0.00826446280991736 0.02 0 0 0.0198019801980198 0 0 0.0168067226890756 0 0.00909090909090909 0 0.0285714285714286 0.00847457627118644 0 0.0272727272727273 0 0.0258620689655172 0 0.0176991150442478 0.0267857142857143 0 0.0446428571428571 0.00952380952380952 0.00862068965517241 0.0288461538461538 0.0357142857142857 0.018018018018018 0.05 0.043859649122807 0.0275229357798165 0.0576923076923077 0.0555555555555556 0.0267857142857143 0.0555555555555556 0.0446428571428571 0.0192307692307692 0.0263157894736842 0.0404040404040404 0.036697247706422 0.0555555555555556 0.0275229357798165 0.0353982300884956 0.0784313725490196 0.04 0.0740740740740741 0.0196078431372549 0.0825688073394495 0.0588235294117647 0.0560747663551402 0.0373831775700935 0.0408163265306122 0.0294117647058824 0.0545454545454545 0.112359550561798 0.0283018867924528 0.0421052631578947 0.107843137254902 0.0388349514563107 0.0645161290322581 0.09 0.0594059405940594 0.04 0.0686274509803922 0.0824742268041237 0.0660377358490566 0.0851063829787234 0.0842105263157895 0.0384615384615385 0.0980392156862745 0.117021276595745 0.0860215053763441 0.148936170212766 0.0689655172413793 0.043010752688172 0.152173913043478 0.0555555555555556 0.102272727272727 0.126582278481013 0.166666666666667 0.0952380952380952
"month=36" 0 0 0.00704225352112676 0 0.00793650793650794 0 0 0 0.0196078431372549 0 0 0.0256410256410256 0 0 0 0.0123456790123457 0 0 0.00900900900900901 0.00980392156862745 0.00826446280991736 0 0.018018018018018 0 0.0101010101010101 0 0.00961538461538462 0.00854700854700855 0.0185185185185185 0.00917431192660551 0.00840336134453781 0.029126213592233 0.025 0.027027027027027 0.0185185185185185 0.0181818181818182 0.0614035087719298 0.0285714285714286 0.0178571428571429 0.0545454545454545 0.00909090909090909 0.036697247706422 0.0283018867924528 0.0258620689655172 0.0471698113207547 0.036036036036036 0.0272727272727273 0.0294117647058824 0.00892857142857143 0.0648148148148148 0.0294117647058824 0.0666666666666667 0.0442477876106195 0.0485436893203883 0.0357142857142857 0.0471698113207547 0.043859649122807 0.0404040404040404 0.037037037037037 0.0555555555555556 0.0540540540540541 0.0720720720720721 0.03 0.0891089108910891 0.11214953271028 0.0571428571428571 0.0833333333333333 0.107843137254902 0.0673076923076923 0.0740740740740741 0.102040816326531 0.0857142857142857 0.0446428571428571 0.0978260869565217 0.0810810810810811 0.15 0.145833333333333 0.1 0.11340206185567 0.0891089108910891 0.105769230769231 0.0769230769230769 0.0588235294117647 0.0918367346938776 0.0882352941176471 0.145833333333333 0.0618556701030928 0.130841121495327 0.0520833333333333 0.170212765957447 0.15625 0.0898876404494382 0.105263157894737 0.161616161616162 0.113636363636364 0.135416666666667 0.217391304347826 0.151162790697674 0.186666666666667 0.157142857142857
"month=37" 0 0 0.0141843971631206 0.0140845070422535 0.016 0.0377358490566038 0 0 0.03 0.0214285714285714 0.00840336134453781 0.0131578947368421 0.0337837837837838 0.012987012987013 0.0342465753424658 0.025 0.0245901639344262 0.040983606557377 0.0181818181818182 0.00970873786407767 0.0247933884297521 0.03 0.0275229357798165 0.0390625 0.0606060606060606 0.027027027027027 0.0485436893203883 0.0338983050847458 0.0471698113207547 0.0458715596330275 0.0847457627118644 0.0679611650485437 0.0769230769230769 0.037037037037037 0.100917431192661 0.037037037037037 0.0825688073394495 0.0392156862745098 0.0625 0.141509433962264 0.128440366972477 0.1 0.106796116504854 0.105263157894737 0.128712871287129 0.136363636363636 0.101851851851852 0.0761904761904762 0.0956521739130435 0.134615384615385 0.104761904761905 0.106796116504854 0.163636363636364 0.192307692307692 0.133928571428571 0.156862745098039 0.1875 0.232323232323232 0.171428571428571 0.137614678899083 0.149532710280374 0.20952380952381 0.21 0.221052631578947 0.14 0.168316831683168 0.201923076923077 0.144329896907216 0.191919191919192 0.254901960784314 0.142857142857143 0.171717171717172 0.223214285714286 0.244444444444444 0.269230769230769 0.222222222222222 0.177777777777778 0.233009708737864 0.222222222222222 0.183673469387755 0.202020202020202 0.22 0.147058823529412 0.212765957446809 0.252525252525253 0.255813953488372 0.22680412371134 0.275510204081633 0.222222222222222 0.270588235294118 0.181818181818182 0.247311827956989 0.228260869565217 0.364705882352941 0.258823529411765 0.314606741573034 0.316455696202532 0.402439024390244 0.470588235294118 0.453125
"month=38" 0 0.0126582278481013 0.00719424460431655 0.0142857142857143 0.00806451612903226 0 0.00980392156862745 0.00934579439252336 0.0306122448979592 0.0218978102189781 0.0169491525423729 0.038961038961039 0.0559440559440559 0.0526315789473684 0.0212765957446809 0.0506329113924051 0.0672268907563025 0.0170940170940171 0.0275229357798165 0.0679611650485437 0.0336134453781513 0.0412371134020619 0.0841121495327103 0.0731707317073171 0.043010752688172 0.0833333333333333 0.0606060606060606 0.0521739130434783 0.0490196078431373 0.0571428571428571 0.0917431192660551 0.0729166666666667 0.0810810810810811 0.0571428571428571 0.12 0.0571428571428571 0.125 0.101010101010101 0.160377358490566 0.182795698924731 0.2 0.07 0.147368421052632 0.153846153846154 0.10752688172043 0.275510204081633 0.17 0.21 0.173076923076923 0.217391304347826 0.247422680412371 0.244897959183673 0.159574468085106 0.264367816091954 0.181818181818182 0.340909090909091 0.25531914893617 0.35 0.224719101123595 0.255102040816327 0.319148936170213 0.298850574712644 0.320987654320988 0.253164556962025 0.319148936170213 0.372093023255814 0.395348837209302 0.372093023255814 0.385542168674699 0.289156626506024 0.321428571428571 0.406976744186047 0.348314606741573 0.338028169014085 0.333333333333333 0.275 0.425 0.433734939759036 0.407894736842105 0.414634146341463 0.44578313253012 0.425 0.454545454545455 0.461538461538462 0.368421052631579 0.441176470588235 0.493506493506494 0.480519480519481 0.384615384615385 0.338028169014085 0.486842105263158 0.444444444444444 0.465753424657534 0.491228070175439 0.523076923076923 0.507692307692308 0.491803278688525 0.537037037037037 0.605263157894737 0.567567567567568
"month=39" 0.0223463687150838 0 0.0357142857142857 0 0.0241935483870968 0.0283018867924528 0.0594059405940594 0.0566037735849057 0.0104166666666667 0.0592592592592593 0.0948275862068965 0.0540540540540541 0.079136690647482 0.0136986301369863 0.105633802816901 0.08 0.036036036036036 0.094017094017094 0.10377358490566 0.104166666666667 0.0847457627118644 0.0631578947368421 0.118811881188119 0.112068965517241 0.118279569892473 0.118811881188119 0.105263157894737 0.181818181818182 0.198019801980198 0.16 0.184466019417476 0.142857142857143 0.168224299065421 0.2 0.274725274725275 0.277227722772277 0.2 0.2 0.206521739130435 0.185185185185185 0.185185185185185 0.242424242424242 0.36046511627907 0.241758241758242 0.302325581395349 0.358974358974359 0.367816091954023 0.373493975903614 0.404494382022472 0.276315789473684 0.32 0.428571428571429 0.390804597701149 0.402777777777778 0.447058823529412 0.444444444444444 0.391891891891892 0.4 0.533333333333333 0.371794871794872 0.492537313432836 0.522388059701492 0.327868852459016 0.444444444444444 0.507692307692308 0.474576271186441 0.636363636363636 0.563636363636364 0.56140350877193 0.688524590163934 0.475409836065574 0.472727272727273 0.53968253968254 0.549019607843137 0.56140350877193 0.633333333333333 0.551020408163265 0.490566037735849 0.541666666666667 0.627450980392157 0.520833333333333 0.551020408163265 0.729166666666667 0.744186046511628 0.775510204081633 0.622222222222222 0.625 0.545454545454545 0.538461538461538 0.680851063829787 0.6 0.634146341463415 0.75 0.548387096774194 0.771428571428571 0.625 0.903225806451613 0.769230769230769 0.588235294117647 0.8125
"month=40" 0.0171428571428571 0.0128205128205128 0.0296296296296296 0.0142857142857143 0.0413223140495868 0.0679611650485437 0.0416666666666667 0.02 0.0618556701030928 0.0538461538461538 0.0754716981132075 0.0563380281690141 0.0746268656716418 0.108108108108108 0.062015503875969 0.0684931506849315 0.0630630630630631 0.0648148148148148 0.0721649484536082 0.0777777777777778 0.107142857142857 0.120879120879121 0.0666666666666667 0.0566037735849057 0.0476190476190476 0.152173913043478 0.0898876404494382 0.10989010989011 0.182926829268293 0.114942528735632 0.149425287356322 0.168674698795181 0.153846153846154 0.13953488372093 0.111111111111111 0.173333333333333 0.2125 0.25 0.276315789473684 0.225352112676056 0.128571428571429 0.302631578947368 0.263157894736842 0.191780821917808 0.222222222222222 0.327272727272727 0.254237288135593 0.298245614035088 0.220338983050847 0.271186440677966 0.363636363636364 0.32 0.407407407407407 0.361702127659574 0.442307692307692 0.45 0.333333333333333 0.428571428571429 0.567567567567568 0.365384615384615 0.365853658536585 0.305555555555556 0.6 0.405405405405405 0.459459459459459 0.46875 0.523809523809524 0.464285714285714 0.5 0.476190476190476 0.378378378378378 0.612903225806452 0.5 0.615384615384615 0.466666666666667 0.44 0.416666666666667 0.419354838709677 0.434782608695652 0.590909090909091 0.461538461538462 0.636363636363636 0.411764705882353 0.375 0.5 0.555555555555556 0.470588235294118 0.571428571428571 0.576923076923077 0.666666666666667 0.666666666666667 0.8 0.818181818181818 0.4375 0.444444444444444 0.461538461538462 0 0.428571428571429 0.571428571428571 0.666666666666667
"month=41" 0.0229885057471264 0 0 0 0.0256410256410256 0.0208333333333333 0 0 0 0.00793650793650794 0.0192307692307692 0.0142857142857143 0.0307692307692308 0.0597014925373134 0.0317460317460317 0.0563380281690141 0.0363636363636364 0.0373831775700935 0.0103092783505155 0.0561797752808989 0.0761904761904762 0.0352941176470588 0.0217391304347826 0.0458715596330275 0.0795454545454545 0.036144578313253 0.0454545454545455 0.0957446808510638 0.0740740740740741 0.0588235294117647 0.116279069767442 0.131578947368421 0.0786516853932584 0.102564102564103 0.0609756097560976 0.0897435897435897 0.106666666666667 0.0606060606060606 0.136363636363636 0.09375 0.144927536231884 0.0428571428571429 0.127272727272727 0.0649350649350649 0.0655737704918033 0.163265306122449 0.103448275862069 0.163265306122449 0.129032258064516 0.0909090909090909 0.0851063829787234 0.0652173913043478 0.152173913043478 0.145833333333333 0.162790697674419 0.162162162162162 0.0769230769230769 0.1875 0.137931034482759 0.214285714285714 0.2 0.0833333333333333 0.185185185185185 0.233333333333333 0.117647058823529 0 0.15 0.105263157894737 0.111111111111111 0.111111111111111 0.117647058823529 0.181818181818182 0.272727272727273 0.0476190476190476 0.0909090909090909 0.0833333333333333 0.19047619047619 0.333333333333333 0.222222222222222 0.125 0.333333333333333 0.1 0.333333333333333 0.1875 0.0714285714285714 0.272727272727273 0.181818181818182 0.266666666666667 0.0952380952380952 0.25 0.166666666666667 0.142857142857143 0.222222222222222 0.230769230769231 0.25 0.0769230769230769 0.2 0 0 0.5
"month=42" 0.0229885057471264 0 0 0 0 0 0 0 0.01 0 0.0087719298245614 0 0.0072463768115942 0 0 0 0.00884955752212389 0 0 0.0105263157894737 0.018018018018018 0.0106382978723404 0.0102040816326531 0.0087719298245614 0.0222222222222222 0.02 0.021978021978022 0 0.0116279069767442 0 0.0105263157894737 0 0 0.0121951219512195 0.0333333333333333 0 0 0.0465116279069767 0.0120481927710843 0 0.0256410256410256 0.043010752688172 0.0441176470588235 0.0224719101123595 0.0384615384615385 0.0526315789473684 0.012987012987013 0.0405405405405405 0.0246913580246914 0.0779220779220779 0.0704225352112676 0.0422535211267606 0 0.0138888888888889 0.0441176470588235 0.0655737704918033 0.028169014084507 0.0327868852459016 0 0.0161290322580645 0.0298507462686567 0.0410958904109589 0.0476190476190476 0.0208333333333333 0.0645161290322581 0.0344827586206897 0.0416666666666667 0.0576923076923077 0.0212765957446809 0.0208333333333333 0.0689655172413793 0.0465116279069767 0.0810810810810811 0.0212765957446809 0.0588235294117647 0.0566037735849057 0.0416666666666667 0.0769230769230769 0.0434782608695652 0.0465116279069767 0.0222222222222222 0.0217391304347826 0.0526315789473684 0.05 0.0571428571428571 0 0.0555555555555556 0.0294117647058824 0.025 0.0344827586206897 0.0606060606060606 0.0714285714285714 0.0869565217391304 0.0357142857142857 0.05 0.0740740740740741 0.0666666666666667 0.0555555555555556 0 0
"month=43" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00980392156862745 0 0 0 0.00793650793650794 0 0 0 0.00869565217391304 0.0099009900990099 0 0 0.00970873786407767 0.0168067226890756 0 0.00952380952380952 0.00925925925925926 0 0 0.0272727272727273 0.0283018867924528 0 0.0198019801980198 0.010752688172043 0.00917431192660551 0.03 0.00970873786407767 0.0192307692307692 0.0638297872340425 0.0272727272727273 0 0 0.0103092783505155 0.0545454545454545 0.03125 0.0396039603960396 0 0.00952380952380952 0.0444444444444444 0.03125 0.0196078431372549 0 0.00961538461538462 0.032258064516129 0 0.021505376344086 0.0434782608695652 0.0337078651685393 0.0309278350515464 0.0412371134020619 0.0217391304347826 0.0125 0 0.0114942528735632 0.0246913580246914 0.021978021978022 0.0493827160493827 0.0588235294117647 0.0116279069767442 0.0238095238095238 0.0119047619047619 0.0238095238095238 0.0116279069767442 0.0481927710843374 0 0.0666666666666667 0.027027027027027 0.012987012987013 0.0125 0.0125 0.025974025974026 0.0410958904109589 0.0135135135135135 0 0.0615384615384615 0.0517241379310345 0.0289855072463768 0.0153846153846154 0.037037037037037 0.0196078431372549 0
"month=44" 0 0 0 0 0.00793650793650794 0 0 0 0.02 0 0 0.0256410256410256 0 0 0.0137931034482759 0.0123456790123457 0.0163934426229508 0.0245901639344262 0 0.0194174757281553 0.0163934426229508 0.02 0.018018018018018 0 0.0099009900990099 0.00900900900900901 0 0.0170940170940171 0.019047619047619 0.00909090909090909 0.00840336134453781 0.0288461538461538 0 0 0 0 0.00840336134453781 0 0.027027027027027 0.0283018867924528 0.0280373831775701 0.00892857142857143 0.029126213592233 0 0.029126213592233 0.00900900900900901 0.00934579439252336 0 0.0178571428571429 0.0277777777777778 0.0181818181818182 0.00925925925925926 0.00917431192660551 0.019047619047619 0.0178571428571429 0.0693069306930693 0.0173913043478261 0.0309278350515464 0.00943396226415094 0.0642201834862385 0.0357142857142857 0.0442477876106195 0.0388349514563107 0.0288461538461538 0.019047619047619 0.0408163265306122 0.0285714285714286 0.0747663551401869 0.0490196078431373 0.0462962962962963 0.029126213592233 0.0099009900990099 0.0265486725663717 0.0303030303030303 0.00917431192660551 0.0510204081632653 0.0099009900990099 0.0467289719626168 0.0618556701030928 0.0101010101010101 0.0384615384615385 0.04 0.0192307692307692 0.0416666666666667 0.0297029702970297 0.0319148936170213 0.029126213592233 0.0297029702970297 0.0099009900990099 0.0526315789473684 0.0412371134020619 0.00970873786407767 0.0384615384615385 0.0520833333333333 0.0561797752808989 0.0412371134020619 0.0824742268041237 0.0537634408602151 0.0652173913043478 0.024390243902439
"month=45" 0 0 0.0140845070422535 0 0 0.00943396226415094 0.00980392156862745 0.0186915887850467 0.01 0.0142857142857143 0.00840336134453781 0 0 0 0.00694444444444444 0 0 0 0 0 0.00833333333333333 0 0.00917431192660551 0 0.02 0.0181818181818182 0.00961538461538462 0.00862068965517241 0.00952380952380952 0.0275229357798165 0.00847457627118644 0.00970873786407767 0 0.00900900900900901 0.027027027027027 0.0181818181818182 0.0169491525423729 0.019047619047619 0.00900900900900901 0.00917431192660551 0.00943396226415094 0.0265486725663717 0 0.0341880341880342 0.0188679245283019 0.0087719298245614 0.018018018018018 0.00909090909090909 0.0175438596491228 0.0373831775700935 0.036697247706422 0.0363636363636364 0.043859649122807 0.00934579439252336 0.0263157894736842 0.0099009900990099 0.0344827586206897 0 0.0442477876106195 0.0560747663551402 0.0272727272727273 0.027027027027027 0.0480769230769231 0.0588235294117647 0.0087719298245614 0.0490196078431373 0.0357142857142857 0.029126213592233 0.0566037735849057 0.018348623853211 0.0192307692307692 0.00952380952380952 0.0263157894736842 0.0194174757281553 0.0608695652173913 0.0198019801980198 0.0545454545454545 0.0636363636363636 0 0.00917431192660551 0.0555555555555556 0.0490196078431373 0.036036036036036 0.0560747663551402 0.037037037037037 0.0294117647058824 0.0560747663551402 0.036697247706422 0.0471698113207547 0.0594059405940594 0.0380952380952381 0.036697247706422 0.0275229357798165 0.04 0.0101010101010101 0.0571428571428571 0.0105263157894737 0.0571428571428571 0.0714285714285714 0.0816326530612245
